0,50967
6.377564E-6,52499.75
2.551026E-5,51643.832031
5.739808E-5,50564.1875
0.000102,50269.09375
0.000159,49838.535156
0.00023,50473.824219
0.000313,50688.898437
0.000408,51353.394531
0.000517,51914.132812
0.000638,52358.410156
0.000772,52987.554687
0.000918,53345.324219
0.001078,53811.589844
0.00125,53616.589844
0.001435,53844.691406
0.001633,53710.929687
0.001843,53852.917969
0.002066,53680.679687
0.002302,53417.148437
0.002551,53426.742187
0.002813,53069.679687
0.003087,53065.742187
0.003374,52995.296875
0.003673,52852.714844
0.003986,53073.53125
0.004311,53142.269531
0.004649,53035.570312
0.005,53019.074219
0.005364,52981.359375
0.00574,52875.71875
0.006129,52728.410156
0.006531,52821.910156
0.006945,52865.382812
0.007372,52791.363281
0.007813,53001.589844
0.008265,53030.117187
0.008731,53262.472656
0.009209,53564.394531
0.0097,53636.457031
0.010204,53524.4375
0.010721,53398.09375
0.01125,53190.085937
0.011792,52833.429687
0.012347,52471.746094
0.012915,52193.171875
0.013495,51687.070312
0.014088,51444.957031
0.014694,51389.078125
0.015313,51346.355469
0.015944,51184.226562
0.016588,51274.015625
0.017245,50982.296875
0.017915,50975.386719
0.018597,50533.929687
0.019292,50214.089844
0.02,50142.332031
0.020721,50076.027344
0.021454,50227.3125
0.0222,50301.941406
0.022959,50472.917969
0.023731,50612.0625
0.024515,50779.273437
0.025313,50861.261719
0.026123,50969.925781
0.026945,50948.953125
0.027781,50891.433594
0.028629,50812.972656
0.02949,50578.5
0.030364,50548.042969
0.03125,50429.867187
0.032149,50229.28125
0.033061,50018.933594
0.033986,50038.308594
0.034924,50117.910156
0.035874,50110.570312
0.036837,49957.539062
0.037813,49959.058594
0.038801,49890.074219
0.039802,49749.625
0.040816,49603.328125
0.041843,49489.753906
0.042883,49358.378906
0.043935,49339.726562
0.045,49253.0625
0.046078,49200.019531
0.047168,49135.882812
0.048272,49214.859375
0.049388,49244.265625
0.050517,49243.761719
0.051658,49250.425781
0.052813,49074.222656
0.05398,48914.496094
0.05516,48729.691406
0.056352,48426.851562
0.057558,48250.664062
0.058776,47999.246094
0.060006,47624.117187
0.06125,47618.339844
0.062507,47417.628906
0.063776,47388.601562
0.065058,47215.75
0.066352,47097.09375
0.06766,46905.347656
0.06898,46672.265625
0.070313,46456.855469
0.071658,46325.699219
0.073017,46284.375
0.074388,46230.179687
0.075772,46222.558594
0.077169,46327.835937
0.078578,46229.820312
0.08,46276
0.081435,46231.554687
0.082883,46275.3125
0.084343,46163.058594
0.085817,46201.238281
0.087302,45970.8125
0.088801,45973.921875
0.090313,45767.417969
0.091837,45589.609375
0.093374,45398.078125
0.094924,45328.148437
0.096486,45216.308594
0.098061,45165.882812
0.099649,45059.007812
0.10125,45021.316406
0.102864,44968.109375
0.10449,44860.277344
0.106129,44627.410156
0.107781,44421.359375
0.109445,44208.496094
0.111123,43950.136719
0.112813,43863.984375
0.114516,43652.203125
0.116231,43648.40625
0.117959,43581.65625
0.1197,43475
0.121454,43499.828125
0.123221,43332.492187
0.125,43337.992187
0.126792,43147.164062
0.128597,43000.636719
0.130415,42841.496094
0.132245,42625.230469
0.134088,42325.765625
0.135944,42135.1875
0.137813,41868.675781
0.139694,41765.226562
0.141588,41613.125
0.143495,41404.113281
0.145415,41329.035156
0.147347,41114.570312
0.149292,40954.242187
0.15125,40678.074219
0.153221,40539.042969
0.155204,40374.226562
0.157201,40148.847656
0.15921,40002.621094
0.161231,39980.191406
0.163266,39936.628906
0.165313,39900.035156
0.167373,39807.75
0.169445,39788.105469
0.171531,39624.355469
0.173629,39610.546875
0.17574,39430.714844
0.177864,39306.457031
0.18,39182.832031
0.18215,39035.246094
0.184312,38823.15625
0.186486,38663.855469
0.188674,38528.945312
0.190874,38385.585937
0.193087,38350.390625
0.195313,38205.207031
0.197551,38087.679687
0.199803,37928.40625
0.202067,37792.394531
0.204344,37544.175781
0.206633,37304.054687
0.208935,37063.878906
0.21125,36862.882812
0.213578,36647.40625
0.215919,36495.753906
0.218272,36367.027344
0.220638,36268.320312
0.223017,36189.546875
0.225409,36123.207031
0.227813,36029.832031
0.23023,35970.945312
0.23266,35831.621094
0.235103,35669.109375
0.237558,35462.125
0.240026,35229.121094
0.242507,34937.6875
0.245001,34741.1875
0.247507,34447.027344
0.250026,34279.070312
0.252558,34046.558594
0.255103,33807.480469
0.25766,33660.238281
0.26023,33438.71875
0.262813,33298.996094
0.265409,33090.25
0.268017,32917.46875
0.270638,32648.277344
0.273272,32545.769531
0.275919,32366.082031
0.278578,32212.802734
0.281251,32101.587891
0.283936,31989.115234
0.286633,31892.335937
0.289344,31816.900391
0.292067,31659.365234
0.294803,31469.533203
0.297552,31409.5625
0.300313,31284.111328
0.303087,31147.273437
0.305874,30956.017578
0.308674,30776.962891
0.311487,30629.591797
0.314312,30418.458984
0.31715,30303.867187
0.320001,30129.75
0.322864,30019.515625
0.32574,29781.935547
0.328629,29664.736328
0.331531,29501.017578
0.334446,29281.251953
0.337373,29062.345703
0.340313,28918.216797
0.343266,28667.453125
0.346232,28526.601562
0.34921,28303.007812
0.352201,28141.041016
0.355205,27970.466797
0.358221,27852.052734
0.361251,27767.013672
0.364293,27599.916016
0.367348,27480.142578
0.370415,27343.308594
0.373496,27165.96875
0.376589,27064.052734
0.379695,26838.138672
0.382813,26610.085937
0.385945,26347.861328
0.389089,26133.341797
0.392246,25873.992187
0.395415,25683.833984
0.398598,25471.152344
0.401793,25318.367187
0.405001,25108.40625
0.408222,24931.521484
0.411455,24732.994141
0.414701,24519.210937
0.41796,24352.066406
0.421232,24161.396484
0.424516,23989.119141
0.427813,23816.541016
0.431123,23676.480469
0.434446,23507.484375
0.437782,23418.484375
0.44113,23293.960937
0.444491,23158.53125
0.447864,23017.455078
0.451251,22905.083984
0.45465,22713.472656
0.458062,22569.464844
0.461487,22383.09375
0.464924,22250.289062
0.468375,22048.767578
0.471838,21850.779297
0.475313,21730.511719
0.478802,21605.152344
0.482303,21438.353516
0.485817,21312.896484
0.489344,21148.888672
0.492884,20992.080078
0.496436,20808.884766
0.500001,20637.480469
0.503579,20419.722656
0.507169,20238.794922
0.510773,20067.537109
0.514389,19910.419922
0.518018,19724.84375
0.521659,19586.140625
0.525314,19431.837891
0.528981,19296.212891
0.532661,19152.478516
0.536353,19012.392578
0.540058,18860.478516
0.543777,18718.919922
0.547508,18574.523437
0.551251,18385.662109
0.555008,18199.519531
0.558777,18024.148437
0.562559,17807.230469
0.566353,17633.652344
0.570161,17428.9375
0.573981,17241.517578
0.577814,17080.40625
0.581659,16910.285156
0.585518,16789.130859
0.589389,16583.898437
0.593273,16412.650391
0.59717,16241.644531
0.601079,16061.082031
0.605001,15925.015625
0.608936,15741.253906
0.612884,15607.893555
0.616844,15459.891602
0.620818,15305.541016
0.624804,15200.754883
0.628802,15055.191406
0.632814,14956.658203
0.636838,14792.84375
0.640875,14643.733398
0.644925,14538.641602
0.648987,14383.21582
0.653063,14240.277344
0.657151,14088.237305
0.661251,13940.977539
0.665365,13808.257812
0.669491,13684.520508
0.67363,13524.849609
0.677782,13414.257812
0.681947,13247.760742
0.686124,13093.597656
0.690314,12940.152344
0.694517,12778.019531
0.698732,12633.994141
0.702961,12469.612305
0.707202,12350.162109
0.711456,12178.734375
0.715722,12058.805664
0.720001,11917.482422
0.724294,11801.584961
0.728598,11666.548828
0.732916,11543.504883
0.737246,11401.328125
0.74159,11266.269531
0.745945,11135.755859
0.750314,10993.185547
0.754695,10855.933594
0.75909,10724.819336
0.763496,10578.936523
0.767916,10427.576172
0.772349,10282.869141
0.776794,10143.045898
0.781252,9981.181641
0.785722,9865.599609
0.790206,9730.509766
0.794702,9577.932617
0.799211,9465.236328
0.803733,9341.513672
0.808267,9205.556641
0.812814,9086.199219
0.817374,8978.68457
0.821947,8859.787109
0.826532,8753.006836
0.831131,8654.496094
0.835742,8546.24707
0.840365,8458.666992
0.845002,8366.681641
0.849651,8279.138672
0.854313,8187.778809
0.858988,8081.137207
0.863675,7999.383301
0.868376,7889.211426
0.873089,7802.563477
0.877814,7698.935547
0.882553,7593.510254
0.887304,7498.651855
0.892068,7412.879883
0.896845,7308.166992
0.901635,7207.382324
0.906437,7126.890625
0.911252,7009.946289
0.91608,6928.79834
0.92092,6819.830566
0.925774,6712.821777
0.93064,6616.893555
0.935519,6514.87793
0.94041,6443.601562
0.945314,6334.621094
0.950232,6259.585449
0.955161,6165.225098
0.960104,6082.120117
0.965059,6001.380859
0.970028,5918.018066
0.975008,5826.709961
0.980002,5748.268066
0.985008,5668.747559
0.990028,5579.763672
0.995059,5488.496582
1.000104,5415.800781
1.005162,5322.260254
1.010232,5233.579102
1.015315,5144.994629
1.02041,5070.446777
1.025519,4990.139648
1.03064,4907.300781
1.035774,4830.713379
1.04092,4756.649902
1.04608,4680.203125
1.051252,4606.567383
1.056437,4546.88623
1.061635,4480.295898
1.066845,4413.714844
1.072069,4342.438477
1.077304,4277.331543
1.082553,4230.605957
1.087815,4169.775391
1.093089,4108.070312
1.098376,4050.338135
1.103676,3996.647705
1.108988,3939.799561
1.114313,3890.588135
1.119652,3833.887451
1.125002,3783.700684
1.130366,3722.232666
1.135742,3666.849854
1.141131,3622.248047
1.146533,3572.134766
1.151947,3517.641602
1.157375,3475.306885
1.162815,3425.24292
1.168268,3373.287109
1.173733,3337.151855
1.179212,3281.960205
1.184703,3228.995117
1.190207,3195.190186
1.195723,3153.570557
1.201252,3109.810059
1.206795,3065.066406
1.212349,3031.421631
1.217917,2998.456299
1.223497,2965.14502
1.229091,2935.696777
1.234696,2898.149414
1.240315,2859.829834
1.245946,2826.848389
1.251591,2792.56958
1.257247,2769.200195
1.262917,2735.860107
1.2686,2701.560303
1.274295,2671.049316
1.280003,2641.705322
1.285723,2614.451416
1.291457,2587.156738
1.297203,2572.035889
1.302962,2540.786621
1.308734,2521.48999
1.314518,2498.690918
1.320315,2478.445068
1.326125,2457.361328
1.331948,2433.750732
1.337783,2421.851318
1.343632,2394.890137
1.349493,2368.371582
1.355366,2354.46875
1.361253,2335.805176
1.367152,2320.630859
1.373064,2302.311523
1.378989,2285.831787
1.384926,2265.081055
1.390877,2247.09668
1.39684,2228.65918
1.402815,2223.002441
1.408804,2202.301514
1.414805,2190.309814
1.420819,2173.661133
1.426846,2158.870117
1.432886,2152.270264
1.438938,2131.058594
1.445003,2119.895264
1.451081,2100.794678
1.457171,2090.508789
1.463275,2081.050049
1.469391,2062.572021
1.47552,2050.702637
1.481661,2031.860474
1.487816,2025.335571
1.493983,2013.528442
1.500162,1994.190308
1.506355,1989.52124
1.51256,1973.985229
1.518779,1960.4823
1.52501,1948.773315
1.531253,1939.557129
1.53751,1928.357178
1.543779,1917.726562
1.550061,1905.575562
1.556355,1892.852417
1.562663,1886.885376
1.568983,1871.796509
1.575316,1862.801025
1.581661,1854.625
1.58802,1844.069336
