0,52590
3.527471E-6,53716.625
1.410989E-5,51299.082031
3.174724E-5,52047.8125
5.643954E-5,50711.5625
8.818678E-5,49692.035156
0.000127,48995.25
0.000173,47680.5
0.000226,47766.707031
0.000286,46927.984375
0.000353,47060.445312
0.000427,47491.320312
0.000508,47718.367187
0.000596,48449.898437
0.000691,48451.171875
0.000794,48948.964844
0.000903,48618.75
0.001019,49062.507812
0.001143,48555.769531
0.001273,48480.65625
0.001411,48007.867187
0.001556,47277.089844
0.001707,46781.027344
0.001866,46056.980469
0.002032,45179.722656
0.002205,44819.019531
0.002385,44180.511719
0.002572,43882.894531
0.002766,43860.222656
0.002967,43983
0.003175,44104.371094
0.00339,44563.480469
0.003612,45083.160156
0.003841,45867.695312
0.004078,45608.472656
0.004321,46518.136719
0.004572,46491.808594
0.004829,46614.660156
0.005094,46521.75
0.005365,46324.378906
0.005644,46492.4375
0.00593,46015.144531
0.006222,45758.6875
0.006522,45466.464844
0.006829,44987.675781
0.007143,45015.976562
0.007464,44810.226562
0.007792,45107.78125
0.008127,45411.207031
0.008469,45447.453125
0.008819,45687.082031
0.009175,46188.375
0.009538,45937.121094
0.009909,45903.964844
0.010286,45453.652344
0.010671,45260.535156
0.011062,45044
0.011461,44510.761719
0.011866,44491.859375
0.012279,44156.472656
0.012699,44225.042969
0.013126,44210.742187
0.01356,44065.066406
0.014001,44434.925781
0.014449,44393.480469
0.014904,44457.175781
0.015366,44462.835937
0.015835,44264.894531
0.016311,44283.496094
0.016794,44079.578125
0.017285,43965.445312
0.017782,43738.191406
0.018286,43454.496094
0.018798,42958.261719
0.019316,42561.117187
0.019842,42099.210937
0.020375,41455.816406
0.020914,41238.488281
0.021461,41035.265625
0.022015,40881.09375
0.022576,40839.929687
0.023144,40785.800781
0.023719,40987.152344
0.024301,40982.84375
0.02489,41291.488281
0.025486,41463.785156
0.026089,41302.492187
0.026699,41428.875
0.027317,41324.445312
0.027941,41232.902344
0.028573,41054.269531
0.029211,40990.675781
0.029857,40663.09375
0.030509,40535.140625
0.031169,40352.261719
0.031835,40035.878906
0.032509,39894.265625
0.03319,39834.425781
0.033878,39820.269531
0.034573,39806.480469
0.035275,39741.804687
0.035984,39912.257812
0.0367,39854.195312
0.037423,39653.574219
0.038153,39565.742187
0.03889,39145.910156
0.039635,38966.464844
0.040386,38668.125
0.041144,38578.476562
0.04191,38321.28125
0.042682,38081.523437
0.043462,38091.898437
0.044249,37910.429687
0.045042,37990.363281
0.045843,37788.199219
0.046651,37747.3125
0.047466,37788.816406
0.048288,37707.355469
0.049117,37591.90625
0.049953,37411.996094
0.050796,37284.4375
0.051646,37097.34375
0.052503,36728.292969
0.053367,36121.585937
0.054238,35814.296875
0.055117,35406.480469
0.056002,35012.863281
0.056895,34820.0625
0.057794,34327.996094
0.058701,34474.457031
0.059614,34152.753906
0.060535,34178.261719
0.061463,34237.746094
0.062397,34043.351562
0.063339,34104.242187
0.064288,33936.585937
0.065244,33952.203125
0.066207,33759.742187
0.067177,33735.285156
0.068154,33533.238281
0.069138,33445.25
0.07013,33220.578125
0.071128,32949.433594
0.072133,32693.638672
0.073146,32586.705078
0.074165,32351.3125
0.075192,32123.478516
0.076225,32035.269531
0.077266,31940.310547
0.078313,31797.390625
0.079368,31596.085937
0.08043,31561.761719
0.081499,31378.488281
0.082575,31377.265625
0.083658,31149.460937
